latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
29.52919,74.21916,343.52,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,302,4.12,D
29.53281,74.21545,340.53,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,301.22,9.79,D
29.53327,74.2199,342.82,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,307.72,22.63,D
29.53817,74.58744,343.86,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,303.46,12.6,D
29.53915,74.59679,348.55,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,304.03,6.44,D
29.54054,74.56821,341.37,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,302.94,3.86,D
29.54062,75.96498,340.75,0.54,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,301.42,7.84,D
29.54486,74.56765,342.27,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,304.02,8.3,D
29.55486,76.17188,337.35,0.55,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,300.52,5.36,D
29.56149,74.5184,354.76,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,306.85,19.47,D
29.56174,76.14175,338.83,0.55,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,301.89,5.19,D
29.56321,74.51512,338.12,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,303.44,10.4,D
29.56352,75.90543,330.87,0.54,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,301.19,3.22,D
29.56367,74.51976,340.82,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,302.51,15.45,D
29.56529,74.44936,344.16,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,305.41,6.17,D
29.57079,74.29197,340.81,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,303.78,3.46,D
29.57644,74.30489,340.74,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,301.15,5.89,D
29.57759,75.90379,338.76,0.54,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,301.36,6.63,D
29.57769,74.44307,339.01,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,305.66,10.22,D
29.57942,75.90647,338.6,0.54,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,299.24,4.63,D
29.58198,74.4425,336.05,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,300.01,10.22,D
29.58212,74.23587,350.26,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,312.48,20.96,D
29.58589,74.27171,342.19,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,302.6,6,D
29.58636,74.2353,344.61,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,303.36,20.96,D
29.5881,74.50244,346.02,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,301.42,68.43,D
29.59628,74.32972,334.81,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,302.48,2.17,D
29.60324,76.22537,335.26,0.56,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,301.39,5.35,D
29.60445,74.08484,340.83,0.42,0.45,2025-11-09,839,N,VIIRS,n,2.0NRT,303.49,3.75,D
29.61476,74.10122,341.22,0.42,0.45,2025-11-09,839,N,VIIRS,n,2.0NRT,303.47,8.48,D
29.61484,74.10298,355.88,0.42,0.45,2025-11-09,839,N,VIIRS,n,2.0NRT,302.99,9.13,D
29.64901,75.69115,341.65,0.52,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,306.13,7.41,D
29.6513,74.52233,331.15,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,301.08,2.74,D
29.67231,75.93532,340.5,0.54,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,300.12,5.33,D
29.67755,75.94043,338.55,0.54,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,301.92,10.34,D
29.69001,75.44486,335.39,0.5,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,300.84,2.23,D
29.74264,77.17419,344.97,0.32,0.55,2025-11-09,839,N,VIIRS,n,2.0NRT,300.16,4.92,D
29.74342,76.49162,341.77,0.58,0.52,2025-11-09,839,N,VIIRS,n,2.0NRT,303.12,8.53,D
29.74654,76.49585,336.8,0.58,0.52,2025-11-09,839,N,VIIRS,n,2.0NRT,300.78,5.65,D
29.7515,75.32066,336.81,0.5,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,301.55,3.35,D
29.75185,75.31877,345.11,0.5,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,301.47,6.29,D
29.7575,75.61535,338.88,0.52,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,305,11.05,D
29.75803,75.62077,338.95,0.52,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,304.45,11.93,D
29.76101,75.61885,342.17,0.52,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,305.42,20.1,D
29.77041,75.56844,341.13,0.51,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,302.7,7.45,D
29.77171,75.56989,345.46,0.51,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,301.72,6.07,D
29.78333,75.50712,337.45,0.51,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,300.78,4.54,D
29.79919,75.42979,340.15,0.5,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,301.18,6.8,D
29.80111,73.81496,336.18,0.41,0.45,2025-11-09,839,N,VIIRS,n,2.0NRT,306.12,3.83,D
29.80261,73.81522,339.88,0.41,0.45,2025-11-09,839,N,VIIRS,n,2.0NRT,306.14,3.12,D
29.8217,74.48958,334.26,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,305.59,3.39,D
29.8321,76.20557,342.03,0.56,0.52,2025-11-09,839,N,VIIRS,n,2.0NRT,304.85,3.28,D
29.833,76.20655,339.85,0.56,0.52,2025-11-09,839,N,VIIRS,n,2.0NRT,304.87,5.83,D
29.87688,75.3697,342.68,0.5,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,303.26,5.27,D
29.88732,75.4812,332.79,0.51,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,302.13,3.52,D
29.88793,75.79638,338.17,0.53,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,303.03,3.87,D
29.89053,75.79824,341.82,0.53,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,304.06,3.99,D
29.89216,75.19406,335.38,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,300.22,2.9,D
29.89367,75.20952,342.79,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,302.45,5.93,D
29.8952,75.99812,342.54,0.55,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,306.21,9.02,D
29.89606,75.42619,331.12,0.51,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,299.21,3.24,D
29.92017,75.99902,332.1,0.55,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,303.85,1.3,D
29.93396,73.01026,341.17,0.56,0.43,2025-11-09,839,N,VIIRS,n,2.0NRT,302.25,14.03,D
29.93499,73.10736,336.21,0.56,0.43,2025-11-09,839,N,VIIRS,n,2.0NRT,302.61,6.34,D
29.9354,73.00648,342.49,0.56,0.43,2025-11-09,839,N,VIIRS,n,2.0NRT,304.27,22.07,D
29.93628,73.10491,338.15,0.56,0.43,2025-11-09,839,N,VIIRS,n,2.0NRT,302.44,5.89,D
29.95274,74.60247,331.62,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,301.86,1.69,D
29.95334,75.99516,349.17,0.55,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,308.6,13.49,D
29.95424,76.11244,339.94,0.56,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,305.05,8.25,D
29.95477,76.11829,341.83,0.56,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,305.32,10.67,D
29.96345,75.54811,345.72,0.51,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,304.43,8.53,D
29.96754,76.04611,352.56,0.55,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,303.22,8.74,D
29.97151,73.05804,332.08,0.56,0.43,2025-11-09,839,N,VIIRS,n,2.0NRT,301.88,2.69,D
29.98126,75.70936,339.03,0.53,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,303.89,3.72,D
29.98543,74.5358,342.43,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,302.89,4.52,D
29.98691,74.53709,343.41,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,302.83,7.25,D
29.98752,75.70021,339.88,0.53,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,304.79,4.14,D
29.98976,74.53523,330.62,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,302.05,4.52,D
29.99001,73.11501,337,0.56,0.43,2025-11-09,839,N,VIIRS,n,2.0NRT,305.7,9.18,D
29.99008,75.7027,338.71,0.53,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,303.93,3.15,D
30.0034,75.74604,331.67,0.53,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,303.81,2.04,D
30.00892,75.60027,331.89,0.52,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,303.39,2.09,D
30.01206,75.05706,341.94,0.48,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,306.43,5.96,D
30.0167,76.11462,336.98,0.56,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,303.76,5.85,D
30.03466,76.04424,336.54,0.55,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,304.54,3.93,D
30.03496,76.04752,330.31,0.55,0.51,2025-11-09,839,N,VIIRS,l,2.0NRT,304.61,5.82,D
30.03716,73.69721,335.27,0.4,0.45,2025-11-09,839,N,VIIRS,n,2.0NRT,303.89,2.24,D
30.03772,75.55821,346.18,0.52,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,314.61,57.93,D
30.04115,74.10261,340.68,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,302.51,5.25,D
30.04176,74.10176,343.3,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,300.96,5.48,D
30.04184,75.60186,330.57,0.52,0.5,2025-11-09,839,N,VIIRS,l,2.0NRT,304.38,2.07,D
30.04242,75.06573,347.47,0.48,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,305.53,6.51,D
30.04493,75.06835,341.87,0.48,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,305.4,8.25,D
30.05524,73.29649,339.54,0.39,0.44,2025-11-09,839,N,VIIRS,n,2.0NRT,303.4,1.72,D
30.05844,75.38726,341.34,0.51,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,304.82,8.57,D
30.05881,75.38988,344.14,0.51,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,305.39,7.24,D
30.05959,75.25928,338.27,0.5,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,303.77,4.33,D
30.05972,74.78081,340.96,0.47,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,303.49,2.93,D
30.0608,75.2616,338.4,0.5,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,303.1,3.2,D
30.06658,73.36057,340.94,0.39,0.44,2025-11-09,839,N,VIIRS,n,2.0NRT,302.25,2.51,D
30.0758,75.03585,338.76,0.48,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,305.17,8.52,D
30.07629,75.04092,338.97,0.48,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,303.41,9.87,D
30.07953,75.21712,341.08,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,303.76,8.86,D
30.07969,75.36581,338.62,0.5,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,305.53,5.2,D
30.08369,75.11737,355.34,0.49,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,305.08,10.33,D
30.08406,75.21655,349.21,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,305.38,8.86,D
30.09746,74.14956,331.01,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,300.82,2.02,D
30.10969,75.24499,337.65,0.5,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,303.36,2.94,D
30.11689,77.69174,331.24,0.35,0.56,2025-11-09,839,N,VIIRS,n,2.0NRT,298.13,3.04,D
30.1182,74.18336,335.78,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,301.16,3.06,D
30.12163,75.84576,339.64,0.54,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,304.3,4.2,D
30.12197,75.94963,337.75,0.55,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,302.64,5.08,D
30.12329,75.95297,340.23,0.55,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,301.96,3.85,D
30.12363,75.84887,340.66,0.54,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,303.19,3.53,D
30.13138,75.88247,341.61,0.54,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,303.2,4.5,D
30.14698,73.56828,337.12,0.4,0.44,2025-11-09,839,N,VIIRS,n,2.0NRT,302,3.09,D
30.14836,75.55331,332.37,0.52,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,301.6,2.42,D
30.1657,74.60178,342.43,0.46,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,301.53,4.21,D
30.16692,75.60089,331.15,0.52,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,301.43,2.16,D
30.17171,74.40451,343.87,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,299.84,3.69,D
30.1719,73.45512,343.17,0.39,0.44,2025-11-09,839,N,VIIRS,n,2.0NRT,305.39,7.81,D
30.19157,75.81223,342.23,0.54,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,306.23,7.93,D
30.20595,73.55169,330.49,0.4,0.44,2025-11-09,839,N,VIIRS,l,2.0NRT,303.04,1.96,D
30.25581,74.48205,351.92,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,301.76,5.21,D
30.25642,76.04651,342.67,0.56,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,305.14,7.8,D
30.26789,73.58558,336.59,0.4,0.44,2025-11-09,839,N,VIIRS,n,2.0NRT,303.71,3.06,D
30.27356,75.70865,331.09,0.53,0.5,2025-11-09,839,N,VIIRS,l,2.0NRT,303.8,1.98,D
30.27722,73.36919,341.08,0.39,0.44,2025-11-09,839,N,VIIRS,n,2.0NRT,301.61,3.82,D
30.28073,73.70439,355.59,0.41,0.45,2025-11-09,839,N,VIIRS,n,2.0NRT,301.99,9.63,D
30.29075,75.74065,342.68,0.53,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,305.29,6.14,D
30.29543,75.7401,342.92,0.53,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,302.57,6.14,D
30.31041,75.95188,331.35,0.55,0.51,2025-11-09,839,N,VIIRS,l,2.0NRT,304.93,2.58,D
30.32263,74.14078,341.94,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,304.1,5.01,D
30.3272,75.86195,335.09,0.54,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,304.58,2.56,D
30.35094,73.96075,333.46,0.42,0.45,2025-11-09,839,N,VIIRS,l,2.0NRT,303.93,3.25,D
30.35108,73.9642,341.14,0.42,0.45,2025-11-09,839,N,VIIRS,n,2.0NRT,302.27,3.16,D
30.35204,73.97306,340.38,0.42,0.45,2025-11-09,839,N,VIIRS,n,2.0NRT,305.69,4.18,D
30.35229,73.97408,337.05,0.42,0.45,2025-11-09,839,N,VIIRS,n,2.0NRT,304.59,5.44,D
30.36473,76.18367,342.94,0.57,0.52,2025-11-09,839,N,VIIRS,n,2.0NRT,302.52,5.77,D
30.36526,74.01754,342.41,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,301.5,5.27,D
30.36549,73.93629,341.71,0.42,0.45,2025-11-09,839,N,VIIRS,n,2.0NRT,303.8,2.42,D
30.36555,74.38756,340.46,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,302.32,4.62,D
30.36567,76.18388,340.46,0.57,0.52,2025-11-09,839,N,VIIRS,n,2.0NRT,302.13,4.94,D
30.36811,74.00356,340.87,0.42,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,301.78,7.32,D
30.38345,76.54224,336.59,0.6,0.53,2025-11-09,839,N,VIIRS,n,2.0NRT,303.35,3.44,D
30.38502,76.54211,331.08,0.6,0.53,2025-11-09,839,N,VIIRS,n,2.0NRT,302.24,3.03,D
30.38704,74.82043,334.38,0.47,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,302.9,3.39,D
30.39009,74.22099,340.85,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,302.85,7.36,D
30.39147,74.81986,339.35,0.47,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,302.37,3.39,D
30.40523,74.77789,344.32,0.47,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,314.32,45.8,D
30.40764,75.65234,331.29,0.53,0.5,2025-11-09,839,N,VIIRS,l,2.0NRT,305.03,3.56,D
30.40944,75.64924,339.89,0.53,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,306.09,3.89,D
30.41346,76.12976,332.86,0.56,0.52,2025-11-09,839,N,VIIRS,n,2.0NRT,304.22,2.48,D
30.42716,73.99551,337.9,0.42,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,302.14,1.73,D
30.44025,74.68565,331.31,0.47,0.47,2025-11-09,839,N,VIIRS,l,2.0NRT,305.38,2.01,D
30.44228,74.09836,338.38,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,302.21,3.12,D
30.45343,74.00101,330.1,0.43,0.46,2025-11-09,839,N,VIIRS,l,2.0NRT,301.93,4.33,D
30.45709,74.00131,340.79,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,302.35,4.35,D
30.48537,76.07687,341.74,0.56,0.52,2025-11-09,839,N,VIIRS,n,2.0NRT,304.82,11.47,D
30.48986,75.80543,344.42,0.54,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,303.68,6.63,D
30.49011,74.73902,336.39,0.47,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,303.76,2.03,D
30.50442,74.25835,335.73,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,303.32,2.73,D
30.52553,74.70113,336.01,0.47,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,301.99,2.23,D
30.53068,74.4792,330.46,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,301.45,2.14,D
30.53123,74.09646,337.68,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,301.75,2.98,D
30.53593,74.66992,331.01,0.47,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,301.99,3.02,D
30.54253,74.291,346.11,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,301.83,8.07,D
30.54466,74.97124,341.05,0.48,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,303.93,15.14,D
30.54685,74.20576,337.19,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,303.06,2.79,D
30.55708,74.95934,330.77,0.48,0.48,2025-11-09,839,N,VIIRS,l,2.0NRT,304.98,2.82,D
30.55767,75.96515,332.45,0.55,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,302.71,1.67,D
30.5597,75.98866,332.4,0.56,0.51,2025-11-09,839,N,VIIRS,l,2.0NRT,303.09,3.37,D
30.55971,75.99075,334.55,0.56,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,303.52,3.26,D
30.56343,75.11517,340.41,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,303.38,4.91,D
30.56437,75.1172,334.64,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,304.05,4.17,D
30.56638,76.33058,331.41,0.58,0.52,2025-11-09,839,N,VIIRS,n,2.0NRT,299.51,4.26,D
30.56899,76.32851,330.57,0.58,0.52,2025-11-09,839,N,VIIRS,n,2.0NRT,299.73,3.08,D
30.59334,74.36032,344.64,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,309.73,15.41,D
30.5964,75.31684,333.79,0.51,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,304.19,4.07,D
30.5973,75.31973,343.17,0.51,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,303.89,7.54,D
30.60099,75.31628,334.06,0.51,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,303.21,4.23,D
30.60373,74.27139,331.04,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,302.69,1.5,D
30.60737,74.76086,332.18,0.47,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,303.24,2.19,D
30.61032,74.12061,341.95,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,303.24,3.81,D
30.61458,74.12004,340.22,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,301.17,3.81,D
30.61505,74.12461,340.93,0.43,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,302.92,6.01,D
30.61969,75.07338,333.6,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,303.71,4.05,D
30.62017,74.17516,342.36,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,304.57,8.54,D
30.6209,74.44616,338.95,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,301.58,4.43,D
30.62373,74.29715,344.56,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,305.2,7.46,D
30.6244,76.01098,342.29,0.56,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,307.27,19.76,D
30.63978,75.53784,339.86,0.52,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,303.88,2.65,D
30.66335,74.47456,339.67,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,303.89,3.29,D
30.66471,75.7627,331.75,0.54,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,303.16,2.53,D
30.66633,75.01894,339.65,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,302.72,4.41,D
30.66924,75.02,339.08,0.49,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,303.13,4.21,D
30.67076,75.51731,350.02,0.52,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,305.17,9.63,D
30.67146,74.60109,335.14,0.46,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,302.52,3.94,D
30.67149,74.97655,336.02,0.49,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,302.55,3.48,D
30.67327,75.91368,341.22,0.55,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,306.08,8.56,D
30.67412,74.9777,341.45,0.49,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,302.95,5.44,D
30.67515,74.98796,341.28,0.49,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,303.04,3.95,D
30.67694,74.98627,338.11,0.49,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,301.76,2.81,D
30.67927,74.32787,335.87,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,300.9,6.36,D
30.67976,74.33259,341.03,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,301.31,7.52,D
30.68073,74.34201,349.87,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,300.99,7.24,D
30.69005,74.93271,340.57,0.48,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,302.27,2.41,D
30.69491,74.25098,333.35,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,300.24,1.71,D
30.69662,75.593,335.46,0.53,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,304.01,4.14,D
30.69674,74.26969,340.49,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,302.55,7.03,D
30.69692,74.22708,335.66,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,301.04,3.51,D
30.6993,74.26814,344.41,0.44,0.46,2025-11-09,839,N,VIIRS,n,2.0NRT,302.17,5.83,D
30.70685,75.01388,340.17,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,302.47,5.08,D
30.70731,74.37824,335.37,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,301.79,6.14,D
30.71001,74.63083,340.56,0.46,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,301.96,4.06,D
30.71076,74.46347,356,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,303.49,9.71,D
30.71108,74.38122,341.55,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,304.3,12.23,D
30.71164,74.37766,340.85,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,300.66,6.14,D
30.71381,74.32331,342.14,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,303.18,4.99,D
30.71431,74.32803,341.02,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,301.97,6.75,D
30.71512,74.46291,349.91,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,301.03,7.69,D
30.7152,74.32439,348.4,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,302.61,6.45,D
30.71562,74.46429,333.49,0.46,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,300.46,3.02,D
30.71922,75.83775,335.23,0.55,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,303.85,4.1,D
30.72909,74.33212,356.4,0.45,0.47,2025-11-09,839,N,VIIRS,n,2.0NRT,303.66,8.76,D
30.73374,75.61038,336.1,0.53,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,303.4,3.04,D
30.73607,75.61103,346.43,0.53,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,304.55,7.33,D
30.73842,75.60983,331.5,0.53,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,305.28,3.04,D
30.75498,75.13464,337.12,0.5,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,304.47,5.3,D
30.75638,75.00767,342.93,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,304.41,5.51,D
30.76667,75.40465,342.14,0.52,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,302.76,14.34,D
30.76751,75.07469,333.55,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,301.88,3.55,D
30.77436,75.43697,341.38,0.52,0.5,2025-11-09,839,N,VIIRS,n,2.0NRT,303.73,6.1,D
30.77657,75.06524,341.04,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,304.66,4.57,D
30.77682,75.88338,340.83,0.55,0.51,2025-11-09,839,N,VIIRS,n,2.0NRT,301.63,5.18,D
30.78004,75.06257,335.3,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,303.22,6.85,D
30.78056,75.06779,340.82,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,303.43,6.85,D
30.78109,75.06467,346.9,0.49,0.49,2025-11-09,839,N,VIIRS,n,2.0NRT,302.91,9.51,D
30.78122,76.36531,339.82,0.59,0.53,2025-11-09,839,N,VIIRS,n,2.0NRT,302.52,7.85,D
30.78348,76.36499,341.65,0.59,0.53,2025-11-09,839,N,VIIRS,n,2.0NRT,302.7,7.06,D
30.78779,74.84506,338.7,0.48,0.48,2025-11-09,839,N,VIIRS,n,2.0NRT,303.71,4.19,D
